age,marital_status,education_level,outstanding_loans,loan_tenure_months,savings_account_balance,checking_account_balance,no_of_open_accounts,no_of_closed_accounts,total_current_balance,credit_utilization_ratio,no_of_inquiries_6m,no_of_inquiries_12m,max_credit_exposure,newest_trade_open_months,default,month,log_income_inr,log_loan_amount,log_savings_account_balance,log_checking_account_balance,log_total_current_balance,debt_to_income,balance_to_income,savings_to_loan,monthly_installment_proxy,installment_to_income,inquiry_acceleration,utilization_per_open_account,total_accounts,closed_account_ratio,account_maturity,trade_gap,woe_age,woe_savings_account_balance,woe_checking_account_balance,woe_total_current_balance,woe_credit_utilization_ratio,woe_max_credit_exposure,woe_newest_trade_open_months,woe_log_income_inr,woe_log_savings_account_balance,woe_log_checking_account_balance,woe_log_total_current_balance,woe_balance_to_income,woe_savings_to_loan,woe_monthly_installment_proxy,woe_utilization_per_open_account,woe_total_accounts,woe_account_maturity
21,1,1,4,12,16461,60758,1,4,101993,0.42,0,1,257973,13,1,2025-01,12.321158714305298,13.718850968115602,9.70880997353259,11.01467049837809,11.532669267006824,4.0459,0.4545,0.0181,75655.33,4.0459,0.0,0.42,5,0.8,1.25,17,-0.15385684304961764,-0.2451326188257049,-0.33777968121054613,0.060055038031926807,0.0018232788295387806,-0.2160792079693583,-0.36893118631538024,0.17258627810239593,-0.2451326188257049,-0.33777968121054613,0.060055038031926807,0.20243924125207707,-0.08820287282818068,-0.06410532124912015,-0.31757697389302675,-0.04912152278570968,-0.3566300181766892
69,0,0,1,12,73312,44439,7,5,122088,0.72,0,2,218189,2,0,2025-05,11.51293546492023,12.803680370003995,11.202493225491926,10.701895243753569,11.71250556595035,3.6355,1.2209,0.2017,30296.0,3.6355,0.0,0.1029,12,0.4167,1.025,367,0.20219290549519628,-0.10280167224933352,0.13667829838457002,0.1656658352578223,-0.6759895377302999,0.060055038031926807,-0.36893118631538024,-0.2633193275414611,-0.10280167224933352,0.13667829838457002,0.1656658352578223,-0.2814535001543256,0.2093121205398391,0.2786584425915728,0.09490176936209485,-0.03459342222280001,0.1970608187593185
52,2,1,0,12,155770,49806,2,8,180361,0.39,2,2,528549,204,0,2025-07,12.346373573061516,12.039297612837476,11.95614225902143,10.815910815383791,12.102721221406783,0.7356,0.7838,0.9202,14106.42,0.7356,1.0,0.195,10,0.8,1.0029,145,0.04396890028030229,0.1656658352578223,0.13667829838457002,-0.06410532124912015,0.0018232788295387806,-0.13371227695715018,0.08684592463669417,0.4006438442190346,0.1656658352578223,0.13667829838457002,-0.06410532124912015,-0.07137808057819994,0.02626932318090149,0.24690974427699258,-0.17917465103390734,0.4238214325317402,0.21973305652809796
48,1,2,0,24,660882,24740,2,1,71396,0.09,2,2,1111592,154,0,2023-01,12.81675627386888,14.37604592295908,13.401332098628094,10.116217065501464,11.176011130638225,4.7555,0.1938,0.3773,72983.71,2.3777,1.0,0.045,3,0.3333,1.0539,61,-0.0036098767028325345,-0.032192460685261624,0.03338679094976551,-0.1567017951818489,0.047138475041581425,0.3655525244077644,-0.05261192772547818,-0.006874652700971691,-0.032192460685261624,0.03338679094976551,-0.1567017951818489,0.5337751568222175,0.03338679094976551,-0.06410532124912015,-0.11173337023837479,-0.10039377318079315,0.06792214130279518
51,1,1,4,84,383205,56772,7,9,184807,0.33,0,0,771072,109,0,2023-08,12.333242597025658,13.660630612287305,12.856327982576303,10.946816139580935,12.127072727296024,3.7712,0.8137,0.4474,10196.63,0.5387,0.0,0.0471,16,0.5625,1.0036,168,0.04396890028030229,0.2093121205398391,-0.33777968121054613,-0.2527372182109241,0.1456864246596277,0.28543812957695164,-0.17917465103390748,0.17258627810239593,0.2093121205398391,-0.33777968121054613,-0.2527372182109241,-0.07137808057819994,-0.3097948334509717,-0.16413677366936694,0.3983423472307553,-0.05556069506673067,0.21973305652809796
28,0,0,3,84,54271,47422,2,9,39093,0.2,3,4,215347,25,0,2023-09,11.51293546492023,12.837059807404948,10.901763719151576,10.766862622063668,10.573724281512968,3.7589,0.3909,0.1444,4474.9,0.537,0.75,0.1,11,0.8182,1.1667,17,-0.29695768669029093,-0.10280167224933352,0.13667829838457002,0.03338679094976551,0.23011455351266025,0.060055038031926807,0.11542786426244736,-0.2633193275414611,-0.10280167224933352,0.13667829838457002,0.03338679094976551,-0.032192460685261624,0.019100833702288912,-0.07137808057819994,0.09490176936209485,-0.11085540705643004,-0.3566300181766892
59,1,1,2,36,71192,66112,4,6,283501,0.48,1,5,847337,305,0,2025-06,12.33962841285763,12.87942519876194,11.173149777960129,11.099120678211964,12.554974456798782,1.7157,1.2403,0.1815,10893.31,0.5719,0.2,0.12,10,0.6,1.0287,53,0.2138679370756996,-0.10280167224933352,0.060055038031926807,-0.032192460685261624,-0.3222754946745808,-0.10280167224933352,0.6365748516183702,0.17258627810239593,-0.10280167224933352,0.060055038031926807,-0.032192460685261624,-0.2814535001543256,0.2093121205398391,-0.16413677366936694,-0.3311908583325333,0.4238214325317402,-0.05688507327563318
46,2,0,1,180,42649,34042,4,2,17387,0.15,3,4,123723,91,0,2025-03,11.51293546492023,12.591671724332294,10.660782552919825,10.43537971041382,9.763535592108685,2.941,0.1739,0.145,1633.88,0.1961,0.75,0.0375,6,0.3333,1.0399,196,-0.15385684304961764,-0.2451326188257049,-0.13371227695715018,-0.032192460685261624,0.319455699638265,-0.3020727873570614,-0.17917465103390748,-0.2633193275414611,-0.2451326188257049,-0.13371227695715018,-0.032192460685261624,0.5337751568222175,0.019100833702288912,0.13667829838457002,-0.11173337023837479,0.03898135876926322,0.13032646881251334
54,1,0,4,48,194342,7418,1,0,31765,0.31,1,2,108065,81,0,2024-10,11.51293546492023,13.115354875127082,12.177379918137513,8.911799556189527,10.3661518143951,4.9651,0.3176,0.3914,10343.9,1.2413,0.5,0.31,1,0.0,1.0441,132,0.04396890028030229,-0.10280167224933352,-0.18660962952142554,0.5337751568222175,-0.0048212638891296485,-0.3020727873570614,0.04576908078445017,-0.2633193275414611,-0.10280167224933352,-0.18660962952142554,0.5337751568222175,0.09452117944313351,-0.3097948334509717,-0.16413677366936694,-0.31757697389302675,-0.10039377318079315,0.13032646881251334
23,0,2,0,120,346958,27500,7,2,461705,0.53,0,1,1024075,57,0,2023-05,12.642319109227774,14.113100138570166,12.756961896328477,10.221977646629885,13.042683603862232,4.3526,1.4924,0.2577,11221.73,0.4353,0.0,0.0757,9,0.2222,1.0694,20,-0.15385684304961764,0.2093121205398391,0.03338679094976551,-0.032192460685261624,-0.6759895377302999,0.3655525244077644,-0.17179454373628492,0.3655525244077644,0.2093121205398391,0.03338679094976551,-0.032192460685261624,-0.2814535001543256,-0.13371227695715018,-0.16413677366936694,-0.028892447984569334,-0.20270514844410162,0.06792214130279518
32,1,0,3,48,40587,24294,7,8,67011,0.3,1,2,322382,134,1,2025-07,11.51293546492023,12.138746241856945,10.611227735398971,10.098025846840004,11.112626986813424,1.8698,0.6701,0.2171,3895.35,0.4674,0.5,0.0429,15,0.5333,1.0064,23,-0.05854666324529267,-0.2451326188257049,0.03338679094976551,-0.13371227695715018,-0.0048212638891296485,-0.006874652700971691,0.21932178775816352,-0.2633193275414611,-0.2451326188257049,0.03338679094976551,-0.13371227695715018,-0.40389176679554784,0.2093121205398391,-0.12633216965952757,-0.11173337023837479,-0.05556069506673067,0.21973305652809796
21,1,1,4,12,168945,47660,2,4,100225,0.46,2,2,293642,23,0,2023-08,11.51293546492023,12.130653814576352,12.03733441621848,10.771868732388134,11.515182915011444,1.8547,1.0022,0.9109,15455.83,1.8547,1.0,0.23,6,0.6667,1.1458,32,-0.15385684304961764,-0.0954756321572604,0.13667829838457002,0.060055038031926807,-0.3222754946745808,-0.006874652700971691,0.11542786426244736,-0.2633193275414611,-0.0954756321572604,0.13667829838457002,0.060055038031926807,-0.2814535001543256,0.02626932318090149,0.24690974427699258,-0.17917465103390734,0.03898135876926322,-0.3566300181766892
64,1,2,1,84,349042,82165,3,6,283826,0.4,1,2,849604,338,0,2023-11,12.960641777014024,13.944999917568692,12.762950402763993,11.316496870173593,12.55612017660352,2.6761,0.6673,0.3066,13550.55,0.3823,0.5,0.1333,9,0.6667,1.0149,3,0.24463959574245342,0.2093121205398391,0.00029383677764087667,-0.032192460685261624,0.0018232788295387806,-0.10280167224933352,0.6365748516183702,0.03338679094976551,0.2093121205398391,0.00029383677764087667,-0.032192460685261624,-0.40389176679554784,-0.13371227695715018,-0.16413677366936694,-0.3311908583325333,-0.20270514844410162,0.13260497299693397
25,1,1,0,60,310695,76006,2,2,171379,0.69,1,1,267904,43,0,2024-04,12.056853120881325,12.898714698534674,12.646570221143133,11.238580720290196,12.05163859222311,2.3207,0.9948,0.7771,6663.28,0.4641,1.0,0.345,4,0.5,1.0486,108,-0.15385684304961764,0.20243924125207707,0.060055038031926807,-0.06410532124912015,-0.6759895377302999,-0.2160792079693583,-0.11463612989633624,-0.07137808057819994,0.20243924125207707,0.060055038031926807,-0.06410532124912015,-0.2814535001543256,-0.06410532124912015,-0.0954756321572604,-0.31757697389302675,-0.10039377318079315,0.13032646881251334
50,0,1,2,240,126177,17568,2,3,98199,0.23,3,4,579264,44,1,2024-04,12.32826815411588,13.103078615992462,11.7454488874267,9.773891264365057,11.494761494342557,2.1702,0.4345,0.2573,2043.54,0.1085,0.75,0.115,5,0.6,1.0144,309,-0.0036098767028325345,0.1656658352578223,0.09452117944313351,0.060055038031926807,0.23011455351266025,-0.13371227695715018,-0.11463612989633624,0.17258627810239593,0.1656658352578223,0.09452117944313351,0.060055038031926807,0.20243924125207707,-0.13371227695715018,-0.16413677366936694,-0.3311908583325333,-0.04912152278570968,-0.29695768669029093
50,1,2,3,240,316545,122531,1,0,27953,0.09,0,0,403634,66,0,2023-08,12.86760789261635,14.067983759053014,12.665223849658032,11.71612749934354,10.238315581044851,3.3214,0.0721,0.2459,5363.35,0.1661,0.0,0.09,1,0.0,1.0156,129,-0.0036098767028325345,0.2093121205398391,0.20243924125207707,0.5337751568222175,0.047138475041581425,0.13667829838457002,0.04576908078445017,-0.006874652700971691,0.2093121205398391,0.20243924125207707,0.5337751568222175,0.10153875210178005,-0.13371227695715018,-0.07137808057819994,0.09490176936209485,-0.10039377318079315,0.13260497299693397
37,1,0,4,180,103464,30829,3,2,16367,0.1,1,2,244508,45,0,2023-10,11.51293546492023,10.91821085719541,11.546988670245929,10.336243520880195,9.703083488191409,0.5517,0.1637,1.8753,306.51,0.0368,0.5,0.0333,5,0.4,1.0343,166,0.1160546270532565,-0.032192460685261624,-0.13371227695715018,-0.032192460685261624,0.047138475041581425,-0.2160792079693583,-0.11463612989633624,-0.2633193275414611,-0.032192460685261624,-0.13371227695715018,-0.032192460685261624,0.5337751568222175,0.13667829838457002,0.13667829838457002,0.4613287960406158,-0.04912152278570968,-0.05688507327563318
68,0,2,4,120,793036,191655,2,6,58050,0.08,1,2,1003396,19,0,2025-01,13.001076711196244,14.37099267116921,13.583625157788296,12.163457377388823,10.969077213506518,3.935,0.1311,0.455,14523.17,0.3935,0.5,0.04,8,0.75,1.0089,320,0.20219290549519628,-0.032192460685261624,0.2093121205398391,-0.13371227695715018,0.047138475041581425,-0.10280167224933352,0.11542786426244736,0.03338679094976551,-0.032192460685261624,0.2093121205398391,-0.13371227695715018,0.5337751568222175,-0.3097948334509717,0.24690974427699258,-0.11173337023837479,0.1150648219640327,0.21973305652809796
67,1,2,4,24,814567,10084,6,3,172419,0.2,1,2,906116,243,1,2024-12,13.05418945620032,14.397114817790117,13.610413190341127,9.218804450388312,12.057688639763915,3.8302,0.3692,0.4553,74537.71,1.9151,0.5,0.0333,9,0.3333,1.0189,26,0.20219290549519628,-0.032192460685261624,-0.18660962952142554,-0.06410532124912015,0.23011455351266025,-0.10280167224933352,0.6365748516183702,0.03338679094976551,-0.032192460685261624,-0.18660962952142554,-0.06410532124912015,-0.032192460685261624,-0.3097948334509717,-0.06410532124912015,0.4613287960406158,-0.20270514844410162,0.13260497299693397
43,0,2,4,180,461711,43869,6,1,263512,0.32,1,3,1123308,4,1,2023-12,12.88570136201418,14.32942819652182,13.042696599060507,10.68898599416026,12.481857981609958,4.2365,0.6677,0.2762,9287.93,0.2824,0.3333,0.0533,7,0.1429,1.0175,228,-0.15385684304961764,0.09452117944313351,0.13667829838457002,-0.2527372182109241,-0.0048212638891296485,0.3655525244077644,-0.36893118631538024,-0.006874652700971691,0.09452117944313351,0.13667829838457002,-0.2527372182109241,-0.40389176679554784,-0.13371227695715018,0.09452117944313351,0.3983423472307553,0.03898135876926322,0.13260497299693397
35,0,1,0,36,74136,19276,7,4,151160,0.34,1,1,501818,57,0,2024-11,11.942517171854629,13.397988556757891,11.213670011898982,9.866667954397592,11.92610077294829,4.2865,0.9837,0.1126,18296.56,1.4288,1.0,0.0486,11,0.3636,1.0417,18,-0.05854666324529267,-0.10280167224933352,0.09452117944313351,-0.06410532124912015,0.1456864246596277,0.02626932318090149,-0.17179454373628492,-0.1567017951818489,-0.10280167224933352,0.09452117944313351,-0.06410532124912015,-0.07137808057819994,0.019100833702288912,0.24690974427699258,0.3983423472307553,-0.11085540705643004,0.13032646881251334
57,3,1,2,84,264269,150365,7,4,215363,0.32,1,2,996694,210,0,2023-01,12.663199979962132,13.777944714758071,12.48472658677195,11.92082760111181,12.280084898817275,3.0488,0.6817,0.2744,11465.83,0.4355,0.5,0.0457,11,0.3636,1.0167,156,0.2138679370756996,0.20243924125207707,0.2093121205398391,-0.2527372182109241,-0.0048212638891296485,-0.10280167224933352,0.08684592463669417,0.3655525244077644,0.20243924125207707,0.2093121205398391,-0.2527372182109241,-0.40389176679554784,-0.13371227695715018,-0.16413677366936694,-0.11173337023837479,-0.11085540705643004,0.13260497299693397
41,0,1,1,120,434283,20857,3,1,150655,0.25,2,3,608428,137,0,2023-07,12.31235423686753,13.70122477478519,12.98145397695088,9.94549284668116,11.922754371179892,4.0103,0.6773,0.4869,7433.35,0.401,0.6667,0.0833,4,0.25,1.0417,38,0.1160546270532565,0.09452117944313351,0.09452117944313351,-0.06410532124912015,0.24203881404239616,-0.13371227695715018,0.21932178775816352,0.17258627810239593,0.09452117944313351,0.09452117944313351,-0.06410532124912015,-0.40389176679554784,0.24008377920659268,-0.0954756321572604,-0.028892447984569334,-0.10039377318079315,0.13032646881251334
34,0,2,3,84,513741,15698,6,5,566227,0.72,3,3,880149,101,0,2025-02,12.93827946857991,13.937356440181937,13.149476472895184,9.661352295040318,13.246752102927488,2.7158,1.3613,0.4548,13447.37,0.388,1.0,0.12,11,0.4545,1.0463,12,-0.05854666324529267,-0.032192460685261624,0.09452117944313351,-0.032192460685261624,-0.6759895377302999,-0.10280167224933352,-0.17917465103390748,0.03338679094976551,-0.032192460685261624,0.09452117944313351,-0.032192460685261624,-0.2814535001543256,-0.3097948334509717,-0.16413677366936694,-0.3311908583325333,-0.11085540705643004,0.13032646881251334
22,1,2,4,60,616627,108396,4,9,251202,0.31,4,5,1012507,48,0,2024-08,12.878948238849413,14.443780493359474,13.3320212037178,11.593555692327962,12.434016656180027,4.7819,0.6409,0.329,31239.4,0.9564,0.8,0.0775,13,0.6923,1.0,24,-0.15385684304961764,-0.032192460685261624,0.20243924125207707,-0.2527372182109241,-0.0048212638891296485,0.3655525244077644,-0.17179454373628492,-0.006874652700971691,-0.032192460685261624,0.20243924125207707,-0.2527372182109241,-0.40389176679554784,0.03338679094976551,0.2786584425915728,-0.028892447984569334,-0.04724710799135949,0.03338679094976551
31,3,1,4,48,92723,27370,4,3,28332,0.42,3,3,70125,18,0,2024-12,11.51293546492023,11.819048944560612,11.437382617721584,10.21723933772096,10.251782482029256,1.3581,0.2833,0.6827,2829.46,0.3395,1.0,0.105,7,0.4286,1.0385,144,-0.29695768669029093,-0.032192460685261624,0.03338679094976551,0.5337751568222175,0.0018232788295387806,-0.3020727873570614,0.11542786426244736,-0.2633193275414611,-0.032192460685261624,0.03338679094976551,0.5337751568222175,0.09452117944313351,-0.06410532124912015,-0.16413677366936694,0.09490176936209485,0.03898135876926322,-0.05688507327563318
58,1,0,2,240,144326,77409,2,2,111072,0.35,1,2,396247,181,0,2023-05,12.000357581942382,12.509209672536816,11.879836837446144,11.25687125019876,11.6179429217901,1.6634,0.6822,0.5329,1128.41,0.0832,0.5,0.175,4,0.5,1.0035,108,0.2138679370756996,0.1656658352578223,0.060055038031926807,0.1656658352578223,0.1456864246596277,0.13667829838457002,-0.05261192772547818,-0.07137808057819994,0.1656658352578223,0.060055038031926807,0.1656658352578223,-0.40389176679554784,0.24008377920659268,0.13667829838457002,-0.17917465103390734,-0.10039377318079315,0.21973305652809796
54,0,0,0,120,142069,27850,7,8,22339,0.15,0,0,182208,114,0,2024-11,11.51293546492023,11.474454870407635,11.864075172866125,10.23462415135353,10.014134072623191,0.9622,0.2234,1.4764,801.87,0.0962,0.0,0.0214,15,0.5333,1.0072,164,0.04396890028030229,0.1656658352578223,0.03338679094976551,-0.032192460685261624,0.319455699638265,0.060055038031926807,-0.17917465103390748,-0.2633193275414611,0.1656658352578223,0.03338679094976551,-0.032192460685261624,0.03338679094976551,0.13667829838457002,0.13667829838457002,-0.028514376146417678,-0.05556069506673067,0.21973305652809796
38,1,2,3,60,383719,57105,3,5,189211,0.18,1,2,1316752,126,0,2024-05,12.870053596781736,13.301479803249334,12.857668398931883,10.952664468932817,12.150623358535784,1.5395,0.487,0.6416,9967.98,0.3079,0.5,0.06,8,0.625,1.0385,36,0.1160546270532565,0.2093121205398391,-0.33777968121054613,-0.2527372182109241,0.19095109062894794,0.3655525244077644,0.21932178775816352,-0.006874652700971691,0.2093121205398391,-0.33777968121054613,-0.2527372182109241,0.20243924125207707,-0.06410532124912015,0.09452117944313351,0.21973305652809796,0.1150648219640327,-0.05688507327563318
50,2,1,0,84,166270,108502,6,0,157073,0.23,1,1,1004264,163,0,2024-05,12.358866691259676,13.457836543692366,12.021374266330406,11.594533101349988,11.964472310865398,3.0011,0.6741,0.2378,8325.0,0.4287,1.0,0.0383,6,0.0,1.0317,97,-0.0036098767028325345,-0.0954756321572604,0.20243924125207707,-0.06410532124912015,0.23011455351266025,-0.10280167224933352,-0.05261192772547818,0.4006438442190346,-0.0954756321572604,0.20243924125207707,-0.06410532124912015,-0.40389176679554784,0.2093121205398391,0.09452117944313351,-0.11173337023837479,0.03898135876926322,-0.05688507327563318
35,1,0,4,24,39533,34037,7,8,19119,0.22,3,3,93327,185,0,2023-08,11.51293546492023,12.932540959355618,10.584916340141875,10.435232826554625,9.858490186605392,4.1355,0.1912,0.0956,17231.33,2.0678,1.0,0.0314,15,0.5333,1.0469,16,-0.05854666324529267,-0.2451326188257049,-0.13371227695715018,-0.032192460685261624,0.23011455351266025,-0.3020727873570614,-0.05261192772547818,-0.2633193275414611,-0.2451326188257049,-0.13371227695715018,-0.032192460685261624,0.5337751568222175,-0.08820287282818068,0.24690974427699258,0.4613287960406158,-0.05556069506673067,0.13032646881251334
47,0,1,0,48,553795,64389,4,8,48146,0.11,2,2,499024,61,0,2024-08,12.592467058414517,13.097402428815071,13.22455166686879,11.072713620532229,10.782014109989266,1.6569,0.1636,1.1356,10159.85,0.4142,1.0,0.0275,12,0.6667,1.0439,177,-0.0036098767028325345,-0.032192460685261624,0.060055038031926807,0.03338679094976551,0.319455699638265,0.02626932318090149,-0.17179454373628492,-0.07137808057819994,-0.032192460685261624,0.060055038031926807,0.03338679094976551,0.5337751568222175,0.02626932318090149,-0.16413677366936694,0.4613287960406158,-0.03459342222280001,0.13032646881251334
54,2,1,3,48,277898,144512,3,0,126256,0.14,1,2,1197869,49,1,2023-11,12.940947010802091,14.07603389820086,12.535013017307424,11.881124747885904,11.746074791145114,3.1114,0.3027,0.2142,27033.5,0.7779,0.5,0.0467,3,0.0,1.0379,88,0.04396890028030229,0.20243924125207707,0.2093121205398391,0.1656658352578223,0.319455699638265,0.3655525244077644,-0.17179454373628492,0.03338679094976551,0.20243924125207707,0.2093121205398391,0.1656658352578223,0.09452117944313351,0.2093121205398391,0.2786584425915728,0.3983423472307553,-0.10039377318079315,-0.05688507327563318
58,1,1,0,48,375603,49563,7,5,38294,0.13,1,1,336271,150,0,2023-12,12.35922282502385,13.065729531836736,12.8362906758868,10.811020042736384,10.553074618343691,2.0269,0.1643,0.795,9843.1,0.5067,1.0,0.0186,12,0.4167,1.0278,183,0.2138679370756996,0.2093121205398391,0.13667829838457002,0.03338679094976551,0.319455699638265,-0.006874652700971691,-0.05261192772547818,0.4006438442190346,0.2093121205398391,0.13667829838457002,0.03338679094976551,0.5337751568222175,-0.06410532124912015,0.09452117944313351,-0.028514376146417678,-0.03459342222280001,-0.05688507327563318
44,0,2,4,120,339243,77788,5,1,5399,0.01,0,1,783207,68,0,2024-02,12.269305627322,13.522388381610542,12.734474891468498,11.261755311995426,8.594154232552366,3.5011,0.0253,0.4548,6216.08,0.3501,0.0,0.002,6,0.1667,1.0476,108,-0.15385684304961764,0.2093121205398391,0.060055038031926807,-0.032192460685261624,0.047138475041581425,0.28543812957695164,0.04576908078445017,0.17258627810239593,0.2093121205398391,0.060055038031926807,-0.032192460685261624,0.10153875210178005,-0.3097948334509717,-0.0954756321572604,-0.028514376146417678,0.03898135876926322,0.13032646881251334
35,1,2,4,120,799642,177066,6,9,201178,0.16,1,1,1595951,71,0,2024-05,12.96240821746254,13.69328303519112,13.5919206570509,12.0842834710046,12.211950338002946,2.0769,0.4721,0.9036,7374.55,0.2077,1.0,0.0267,15,0.6,1.0655,108,-0.05854666324529267,-0.032192460685261624,0.2093121205398391,-0.2527372182109241,0.19095109062894794,0.3655525244077644,0.04576908078445017,0.03338679094976551,-0.032192460685261624,0.2093121205398391,-0.2527372182109241,0.20243924125207707,0.02626932318090149,-0.0954756321572604,0.4613287960406158,-0.05556069506673067,0.06792214130279518
50,0,1,4,120,372970,108989,5,7,222412,0.31,5,6,837514,147,0,2024-09,12.593733528206348,14.19819071606952,12.829255947614143,11.599011413883357,12.31229129288765,4.9752,0.7547,0.2544,12218.4,0.4975,0.8333,0.062,12,0.5833,1.0278,112,-0.0036098767028325345,0.2093121205398391,0.20243924125207707,-0.2527372182109241,-0.0048212638891296485,-0.10280167224933352,-0.05261192772547818,-0.07137808057819994,0.2093121205398391,0.20243924125207707,-0.2527372182109241,-0.40389176679554784,-0.13371227695715018,-0.16413677366936694,0.21973305652809796,-0.03459342222280001,-0.05688507327563318
62,0,0,0,24,180100,12997,4,7,70558,0.39,1,2,251179,53,1,2023-05,11.51293546492023,12.623792358305336,12.101273083619482,9.472550778454297,11.164204518244643,3.037,0.7056,0.593,12654.08,1.5185,0.5,0.0975,11,0.6364,1.0224,266,0.24463959574245342,-0.0954756321572604,0.09452117944313351,-0.1567017951818489,0.0018232788295387806,-0.2160792079693583,-0.17179454373628492,-0.2633193275414611,-0.0954756321572604,0.09452117944313351,-0.1567017951818489,-0.40389176679554784,-0.06410532124912015,-0.16413677366936694,0.09490176936209485,-0.11085540705643004,0.1970608187593185
37,1,1,4,60,37700,47918,7,5,32125,0.2,1,2,166302,30,0,2024-08,11.51293546492023,12.950407114859273,10.537441898283252,10.777267364458066,10.377420950117711,4.2101,0.3212,0.0895,7016.78,0.842,0.5,0.0286,12,0.4167,1.0324,193,0.1160546270532565,-0.2451326188257049,0.13667829838457002,0.5337751568222175,0.23011455351266025,0.060055038031926807,-0.11463612989633624,-0.2633193275414611,-0.2451326188257049,0.13667829838457002,0.5337751568222175,0.09452117944313351,-0.08820287282818068,-0.0954756321572604,0.4613287960406158,-0.03459342222280001,-0.05688507327563318
25,2,0,2,24,127208,3212,7,8,48076,0.26,1,2,237024,26,0,2024-04,11.51293546492023,12.83817120815003,11.753586682102142,8.074960359115858,10.78055917125572,3.7631,0.4808,0.338,15679.58,1.8815,0.5,0.0371,15,0.5333,1.0729,77,-0.15385684304961764,0.1656658352578223,-0.18660962952142554,0.03338679094976551,0.24203881404239616,-0.2160792079693583,0.11542786426244736,-0.2633193275414611,0.1656658352578223,-0.18660962952142554,0.03338679094976551,0.20243924125207707,0.03338679094976551,0.24690974427699258,-0.11173337023837479,-0.05556069506673067,0.06792214130279518
49,1,1,1,60,428987,49542,2,2,150769,0.33,1,1,479646,123,1,2025-01,12.5271084946563,13.994432174840597,12.969184225490958,10.810596258335398,11.923510775772964,4.3376,0.5468,0.3587,19932.1,0.8675,1.0,0.165,4,0.5,1.0307,112,-0.0036098767028325345,0.09452117944313351,0.13667829838457002,-0.06410532124912015,0.1456864246596277,0.02626932318090149,0.21932178775816352,-0.07137808057819994,0.09452117944313351,0.13667829838457002,-0.06410532124912015,-0.006874652700971691,0.03338679094976551,0.24690974427699258,-0.17917465103390734,-0.10039377318079315,-0.05688507327563318
24,1,0,1,84,57970,14484,6,1,73803,0.42,1,3,191260,41,0,2023-08,11.51293546492023,11.76143262321994,10.967698164486874,9.580868910203453,11.209168209661772,1.2821,0.738,0.4521,1526.31,0.1832,0.3333,0.07,7,0.1429,1.125,40,-0.15385684304961764,-0.10280167224933352,0.09452117944313351,-0.1567017951818489,0.0018232788295387806,0.060055038031926807,-0.11463612989633624,-0.2633193275414611,-0.10280167224933352,0.09452117944313351,-0.1567017951818489,-0.40389176679554784,-0.3097948334509717,0.13667829838457002,0.21973305652809796,0.03898135876926322,-0.3566300181766892
30,1,1,4,36,186209,5370,2,1,7540,0.06,3,4,129597,22,1,2025-05,11.73286388533549,12.139318338016778,12.134630348075808,8.58876938990546,8.928110078202646,1.5015,0.0605,0.9953,5196.78,0.5005,0.75,0.03,3,0.3333,1.0937,83,-0.29695768669029093,-0.0954756321572604,-0.18660962952142554,-0.032192460685261624,0.047138475041581425,-0.3020727873570614,0.11542786426244736,-0.1567017951818489,-0.0954756321572604,-0.18660962952142554,-0.032192460685261624,0.10153875210178005,0.02626932318090149,-0.07137808057819994,0.4613287960406158,-0.10039377318079315,-0.3566300181766892
37,1,0,3,84,156802,21475,4,5,52427,0.19,0,2,400337,61,1,2024-11,11.51293546492023,12.503714949776208,11.96274551936848,9.97469131154246,10.867196078739436,2.6933,0.5243,0.5822,3206.37,0.3848,0.0,0.0475,9,0.5556,1.0385,101,0.1160546270532565,-0.0954756321572604,0.03338679094976551,-0.13371227695715018,0.19095109062894794,0.13667829838457002,-0.17179454373628492,-0.2633193275414611,-0.0954756321572604,0.03338679094976551,-0.13371227695715018,-0.006874652700971691,-0.06410532124912015,-0.12633216965952757,0.3983423472307553,-0.20270514844410162,-0.05688507327563318
30,0,1,4,60,316673,60478,2,6,140208,0.31,2,3,463188,73,0,2025-02,12.152318430823788,13.619146464653324,12.665628132535211,11.010051476325186,11.85088944553084,4.3355,0.7398,0.3854,13695.2,0.8671,0.6667,0.155,8,0.75,1.0069,72,-0.29695768669029093,0.2093121205398391,-0.33777968121054613,-0.06410532124912015,-0.0048212638891296485,0.02626932318090149,0.04576908078445017,-0.07137808057819994,0.2093121205398391,-0.33777968121054613,-0.06410532124912015,-0.40389176679554784,-0.3097948334509717,-0.16413677366936694,-0.17917465103390734,0.1150648219640327,0.21973305652809796
37,2,2,4,48,217155,145936,7,5,166640,0.23,0,1,911599,46,0,2025-05,12.70370360126803,13.032451798893,12.288371268251291,11.890930300715286,12.023597076877,1.3892,0.5066,0.4752,9520.94,0.3473,0.0,0.0329,12,0.4167,1.006,123,0.1160546270532565,-0.10280167224933352,0.2093121205398391,-0.06410532124912015,0.23011455351266025,-0.10280167224933352,-0.17179454373628492,0.3655525244077644,-0.10280167224933352,0.2093121205398391,-0.06410532124912015,0.20243924125207707,0.24008377920659268,0.09452117944313351,0.4613287960406158,-0.03459342222280001,0.21973305652809796
