Customer_ID,Age,Income_INR,Employment_Years,Marital_Status,Education_Level,Credit_History_Length,Outstanding_Loans,Loan_Amount,Loan_Tenure_Months,Savings_Account_Balance,Checking_Account_Balance,No_of_Open_Accounts,No_of_Closed_Accounts,Total_Credit_Limit,Total_Current_Balance,Credit_Utilization_Ratio,No_of_Inquiries_6M,No_of_Inquiries_12M,DPD_30,DPD_60,DPD_90,Worst_Current_Status,Months_Since_Most_Recent_Delinquency,Max_Credit_Exposure,Oldest_Trade_Open_Months,Newest_Trade_Open_Months,Default,Application_Date
972,69,201663,20,Married,Graduate,25,4,949203,60,372137,23951,2,3,241155,57877,0.24,1,1,2,0,1,DPD90+,8.0,314209,311,8,1,2023-05-08
973,64,520806,34,Married,Postgraduate,30,4,953582,48,519428,74773,7,7,1171254,573914,0.49,1,2,0,0,0,Current,,1657627,368,265,0,2024-02-16
974,39,100000,17,Single,High School,18,4,158816,120,129739,41206,7,3,226441,29437,0.13,1,2,4,0,0,DPD30,31.0,284690,217,151,1,2023-09-30
975,62,473107,36,Married,Postgraduate,30,0,312393,84,26404,56943,4,8,1064450,287401,0.27,0,0,1,0,1,DPD90+,4.0,1197428,362,200,0,2025-09-21
976,61,361220,34,Single,Postgraduate,30,4,628588,36,196426,65162,6,5,952049,257053,0.27,0,1,0,0,0,Current,,1282643,364,329,0,2025-03-26
977,57,206490,28,Married,Graduate,30,1,747673,240,122549,69977,1,0,148352,50439,0.34,1,3,0,0,0,Current,,216829,361,268,0,2025-10-07
978,26,207727,5,Divorced,Graduate,7,2,502109,48,48257,60102,6,9,160167,104108,0.65,2,4,1,0,1,DPD90+,11.0,227535,95,89,1,2024-08-17
979,46,112276,20,Widowed,Graduate,17,3,317282,60,66849,27082,1,1,235952,9438,0.04,2,3,0,0,0,Current,,259354,209,121,0,2024-06-29
980,54,161366,29,Married,High School,29,2,746774,36,109113,72917,4,6,465492,144302,0.31,0,0,0,0,0,Current,,539246,357,338,0,2023-08-20
981,65,360597,29,Divorced,Graduate,25,1,366404,180,699231,45240,2,9,600248,96039,0.16,2,2,0,0,0,Current,,755376,302,210,0,2025-05-13
982,26,100000,2,Single,High School,3,1,82058,120,135377,37588,7,6,290140,72535,0.25,1,3,0,0,0,Current,,373062,40,30,0,2024-08-27
983,57,269505,26,Divorced,Graduate,23,2,1167950,120,237355,25966,1,2,766799,383399,0.5,3,3,0,0,0,Current,,841107,280,171,0,2023-10-01
984,53,348981,17,Married,Postgraduate,21,0,1391335,180,689832,110121,3,0,962236,336782,0.35,0,0,0,0,0,Current,,1072899,261,101,0,2024-08-19
985,42,256466,16,Married,Graduate,15,1,432607,120,89456,112306,4,7,711597,92507,0.13,0,2,0,0,0,Current,,981587,187,158,0,2023-04-18
986,41,383859,14,Divorced,Postgraduate,18,4,752000,36,375529,92046,4,9,1053998,274039,0.26,1,1,2,1,0,DPD60,17.0,1438874,224,60,0,2023-06-10
987,26,112709,6,Divorced,Graduate,13,3,213724,36,147848,41438,5,9,287376,22990,0.08,2,3,1,1,1,DPD90+,13.0,407960,159,67,1,2024-12-12
988,26,294511,3,Single,Postgraduate,10,3,1005796,24,46645,121865,2,6,658952,46126,0.07,2,3,0,0,0,Current,,966329,129,29,0,2023-04-30
989,68,284439,27,Married,Graduate,22,1,220568,12,411909,24260,3,9,159576,14361,0.09,2,2,0,0,0,Current,,184171,264,153,0,2025-02-23
990,24,100000,1,Single,High School,7,4,270230,60,24474,35879,3,7,83063,34886,0.42,4,4,1,1,0,DPD60,28.0,118763,88,66,1,2024-10-08
991,50,158225,21,Divorced,Graduate,23,2,174431,48,51193,73024,5,0,132209,35696,0.27,1,2,0,0,0,Current,,176235,279,239,0,2023-05-13
992,31,100000,5,Married,High School,12,3,418882,24,36139,29665,1,2,55885,27942,0.5,0,0,4,0,0,DPD30,21.0,82647,148,5,1,2023-03-15
993,50,225389,17,Single,Graduate,18,4,498782,12,419524,24643,1,1,178452,39259,0.22,2,4,0,0,0,Current,,202728,226,124,0,2025-09-02
994,51,393921,24,Married,Postgraduate,28,4,1132158,36,544520,31880,3,0,1102729,551364,0.5,1,3,0,0,0,Current,,1251416,344,95,0,2023-07-28
995,44,100000,15,Married,High School,21,0,63192,84,132808,14467,2,4,215951,23754,0.11,2,3,0,0,0,Current,,291997,259,5,0,2023-03-04
996,29,205516,4,Married,Graduate,11,1,156642,24,232893,14321,1,2,263097,110500,0.42,0,0,0,0,0,Current,,385228,142,85,0,2025-03-25
997,23,170921,0,Single,Graduate,6,4,604675,120,106137,45538,4,9,424465,203743,0.48,2,2,0,0,0,Current,,599462,82,49,1,2023-10-08
998,51,465767,25,Single,Postgraduate,26,2,1839997,120,587208,24899,6,7,801549,216418,0.27,1,2,0,0,0,Current,,1092927,322,26,0,2023-02-26
999,60,298835,30,Married,Graduate,25,3,1104243,36,253947,38022,5,5,255598,23003,0.09,1,3,0,0,0,Current,,305095,307,98,0,2024-03-08
1000,57,248838,27,Single,Graduate,27,0,949711,12,83002,57520,2,9,674663,87706,0.13,0,2,2,0,1,DPD90+,9.0,916788,331,270,1,2024-11-26
1001,56,213616,17,Married,Graduate,17,2,207376,240,297933,52865,1,8,287667,46026,0.16,0,1,0,0,0,Current,,402891,204,18,0,2025-05-07
1002,44,273957,19,Married,Graduate,19,3,991869,60,82922,79828,6,8,615621,227779,0.37,2,3,0,0,0,Current,,847490,239,57,0,2023-04-30
1003,51,226045,20,Single,Graduate,18,1,297896,24,95346,81081,3,5,277240,182978,0.66,0,1,0,0,0,Current,,371059,222,209,0,2024-04-09
1004,26,307696,5,Married,Postgraduate,8,2,289563,180,506010,13129,5,1,538522,32311,0.06,1,2,3,3,1,DPD90+,19.0,551212,99,25,0,2025-11-01
1005,22,145681,0,Married,Graduate,5,3,569208,48,194808,8551,1,8,370121,111036,0.3,0,3,0,0,0,Current,,492208,65,5,1,2023-01-31
1006,40,335903,13,Married,Postgraduate,15,0,1512345,120,430101,16530,3,1,299606,38948,0.13,4,5,0,0,0,Current,,371255,183,181,0,2025-08-21
1007,48,100000,20,Married,High School,21,3,372519,60,86549,22311,1,2,294312,94179,0.32,1,1,4,0,1,DPD90+,2.0,435812,263,85,1,2025-02-09
1008,31,298572,3,Married,Graduate,6,4,1231633,36,245649,11968,5,5,201697,52441,0.26,0,0,0,0,0,Current,,262931,76,39,1,2024-06-15
1009,24,249130,2,Single,Postgraduate,2,0,1235659,180,347788,94200,4,1,457159,169148,0.37,0,0,0,0,0,Current,,596187,28,27,0,2024-02-10
1010,35,100000,8,Divorced,High School,14,2,110640,24,149301,12704,7,4,279006,92071,0.33,2,3,0,0,0,Current,,417679,168,114,0,2023-07-28
1011,26,401059,0,Single,Postgraduate,3,1,1942403,12,419072,188827,4,1,1148727,379079,0.33,0,2,0,0,0,Current,,1202480,41,20,0,2025-07-12
1012,69,274511,33,Widowed,Graduate,28,0,879914,60,532571,69581,7,3,296546,133445,0.45,3,3,0,0,0,Current,,337516,345,267,1,2024-02-15
1013,50,212962,24,Married,Graduate,28,0,885845,48,407527,49883,6,2,183139,64098,0.35,1,1,0,0,0,Current,,243215,343,102,0,2024-02-16
1014,58,476091,35,Divorced,Postgraduate,30,0,1630974,120,406694,187893,3,4,1100249,308069,0.28,1,1,0,0,0,Current,,1273668,364,227,0,2025-09-12
1015,22,100000,1,Married,Graduate,9,3,306517,240,165021,36231,7,5,60493,29641,0.49,1,2,0,0,0,Current,,70962,117,99,1,2025-09-05
1016,35,100000,8,Single,High School,8,4,366628,84,110937,31150,4,6,171309,71949,0.42,1,3,0,0,0,Current,,247768,107,25,1,2025-04-24
1017,31,185736,2,Divorced,Graduate,10,1,360544,12,194637,87086,5,9,462647,134167,0.29,1,1,0,0,0,Current,,596665,125,30,0,2024-08-15
1018,28,201888,6,Single,Graduate,13,1,940640,180,31732,44957,3,7,383715,138137,0.36,1,2,0,0,0,Current,,403450,160,2,0,2023-03-12
1019,46,404761,18,Single,Postgraduate,23,4,412377,24,473267,165181,1,8,392631,86378,0.22,2,3,0,0,0,Current,,453658,276,212,0,2024-02-09
1020,65,247321,24,Single,Graduate,23,3,477611,48,446693,50068,7,3,424801,250632,0.59,0,0,0,0,0,Current,,440955,280,36,0,2025-02-07
1021,64,345071,24,Widowed,Graduate,22,3,220925,36,542196,145760,7,3,967298,222478,0.23,1,2,0,0,0,Current,,1236269,265,37,0,2023-04-30
1022,25,131991,1,Married,Graduate,6,4,227150,84,208983,19079,2,6,269661,43145,0.16,0,0,2,0,0,DPD30,34.0,293022,75,2,0,2025-10-27
1023,26,192530,0,Married,Graduate,3,4,285321,24,69669,30583,7,9,443536,84271,0.19,1,2,0,0,0,Current,,633616,37,27,0,2025-05-28
1024,46,302263,18,Married,Graduate,23,2,218638,60,226387,104394,7,9,405231,190458,0.47,1,1,0,0,0,Current,,522203,283,96,0,2025-10-31
1025,24,244734,4,Married,Graduate,6,3,663959,240,123529,29882,1,8,237687,87944,0.37,0,1,4,1,0,DPD60,8.0,244743,78,59,1,2023-04-28
1026,39,340972,15,Married,Postgraduate,14,0,889548,36,227099,44324,5,1,388403,34956,0.09,1,1,0,0,0,Current,,446833,176,4,0,2024-07-20
1027,40,237788,15,Married,Graduate,20,1,202085,24,280614,39597,6,5,435852,152548,0.35,0,1,0,0,0,Current,,570168,243,219,0,2023-09-26
1028,53,227430,26,Divorced,Graduate,26,3,381701,24,173148,78664,3,9,273041,51877,0.19,1,2,0,0,0,Current,,318843,316,195,0,2023-08-13
1029,40,210227,11,Single,High School,16,4,1006976,240,240365,93951,1,9,389952,261267,0.67,0,1,0,0,0,Current,,490009,200,46,1,2024-04-17
1030,69,193807,30,Single,High School,30,0,193480,84,175410,66629,3,7,439841,26390,0.06,4,5,0,0,0,Current,,639828,368,365,0,2023-12-15
1031,32,100000,10,Married,High School,11,2,187258,24,60890,41735,4,4,233598,35039,0.15,0,2,0,0,0,Current,,274481,133,102,0,2024-12-20
1032,67,159753,33,Married,High School,30,2,105657,36,37707,44876,2,4,145648,78649,0.54,2,2,0,0,0,Current,,170107,371,65,0,2023-10-15
1033,21,177426,1,Married,Graduate,1,0,207587,12,317430,9418,5,7,421577,164415,0.39,0,0,0,0,0,Current,,594372,22,3,0,2023-08-26
1034,46,254204,20,Married,Graduate,17,0,927154,24,18347,17342,1,0,554602,177472,0.32,1,5,0,0,0,Current,,642993,204,56,1,2024-04-20
1035,34,177600,10,Single,Graduate,16,4,381879,24,9452,50812,2,5,94130,21649,0.23,0,0,2,0,1,DPD90+,28.0,97799,194,35,1,2024-12-20
1036,58,390340,15,Married,Postgraduate,21,4,989256,24,648844,69224,7,9,252620,83364,0.33,1,3,0,0,0,Current,,275475,261,119,0,2023-10-09
1037,57,401888,17,Married,Postgraduate,19,1,484838,120,801276,50586,5,8,850243,76521,0.09,0,1,0,0,0,Current,,1253598,228,210,0,2023-11-09
1038,31,264618,5,Single,Postgraduate,9,1,944588,36,388419,64514,5,5,386146,200795,0.52,0,0,0,0,0,Current,,566339,113,110,1,2025-01-07
1039,56,301096,28,Married,Graduate,24,2,1168808,48,24022,102348,6,6,260526,59920,0.23,2,3,0,0,0,Current,,289810,295,101,0,2024-07-18
1040,33,140897,10,Single,Graduate,17,0,185280,24,69327,28855,4,3,86086,860,0.01,1,1,0,0,0,Current,,109910,207,23,0,2023-11-05
1041,63,215402,18,Married,Graduate,20,2,151313,60,418968,87285,6,9,193537,61931,0.32,0,1,0,0,0,Current,,206829,250,225,0,2023-02-12
1042,23,100000,2,Single,High School,9,4,86423,240,162677,37449,6,0,289378,40512,0.14,1,1,0,0,0,Current,,386996,111,78,0,2024-01-28
1043,53,241192,16,Divorced,Graduate,21,3,833729,240,278639,89906,3,8,559303,206942,0.37,2,2,0,0,0,Current,,611124,262,44,0,2023-01-04
1044,26,332978,0,Married,Postgraduate,9,4,369538,120,170444,164121,3,5,605774,254425,0.42,0,1,3,2,1,DPD90+,22.0,620854,117,1,0,2025-04-30
1045,30,295907,6,Single,Postgraduate,12,3,805646,180,23087,47851,7,2,844474,287121,0.34,1,1,0,0,0,Current,,1192775,144,140,0,2025-06-25
1046,25,100000,3,Married,High School,10,0,118688,60,9067,32946,2,3,204777,55289,0.27,1,1,0,0,0,Current,,238094,128,13,0,2024-10-03
1047,43,260527,14,Divorced,Graduate,14,0,329740,60,323929,112190,4,9,602888,162779,0.27,1,1,3,0,1,DPD90+,22.0,635601,177,155,1,2025-08-28
1048,30,367873,5,Married,Postgraduate,7,0,191155,36,34054,109689,5,5,443886,257453,0.58,2,4,0,0,0,Current,,628965,91,20,0,2025-06-27
1049,64,167371,39,Divorced,High School,30,1,325320,84,332663,66774,7,5,330131,92436,0.28,0,2,0,0,0,Current,,455976,362,112,0,2023-09-10
1050,22,158038,0,Single,Graduate,1,1,142880,12,64416,34600,4,8,135706,33926,0.25,1,2,0,0,0,Current,,182101,14,3,0,2024-06-06
1051,33,349135,5,Divorced,Postgraduate,8,3,793523,36,501315,105940,4,3,527615,47485,0.09,0,0,1,1,1,DPD90+,33.0,768009,105,101,0,2025-10-20
1052,60,283826,23,Married,Graduate,20,2,905413,24,100010,13260,2,4,165499,28134,0.17,2,4,3,1,1,DPD90+,1.0,205982,243,98,1,2023-08-30
1053,22,100000,3,Single,High School,4,2,215389,120,110318,49316,3,4,104157,32288,0.31,1,1,0,0,0,Current,,110825,51,6,1,2025-06-17
1054,40,298442,15,Married,Graduate,17,3,1096137,240,61834,120573,4,2,205080,79981,0.39,1,1,0,0,0,Current,,211370,205,136,0,2024-09-17
1055,21,382895,0,Widowed,Postgraduate,4,1,1468989,48,591656,167335,4,1,562643,106902,0.19,1,1,0,0,0,Current,,652227,51,21,0,2025-07-22
1056,57,308654,27,Married,Graduate,22,4,1121873,120,367482,109035,4,7,804842,458759,0.57,0,0,0,0,0,Current,,839784,265,103,0,2025-01-07
1057,29,100000,4,Married,High School,12,3,471521,180,21802,10930,1,9,144483,93913,0.65,0,1,0,0,0,Current,,183169,154,149,1,2024-05-10
1058,37,233348,15,Single,Graduate,16,2,365848,24,397798,8142,4,8,601827,54164,0.09,0,1,0,0,0,Current,,606189,202,45,0,2025-08-21
1059,29,235702,10,Married,Graduate,13,3,318799,120,263205,102538,4,9,504695,151408,0.3,5,8,0,0,0,Current,,616677,162,70,0,2023-02-03
1060,31,109608,4,Single,Graduate,10,3,355535,36,202457,23043,5,8,194425,46662,0.24,0,0,0,0,0,Current,,211773,124,105,0,2024-03-09
1061,35,446670,9,Single,Postgraduate,9,0,1419046,180,820718,65506,6,4,487866,92694,0.19,1,1,0,0,0,Current,,577698,114,44,0,2024-06-10
1062,44,100000,14,Married,High School,19,1,279544,84,184499,28960,1,8,280539,112215,0.4,1,1,0,0,0,Current,,375225,233,187,0,2023-08-26
1063,58,456276,25,Divorced,Postgraduate,22,0,237076,36,92022,101307,4,3,289964,136283,0.47,0,2,2,1,1,DPD90+,17.0,340847,265,158,0,2023-05-08
1064,55,192196,36,Married,High School,30,1,576313,180,54942,63962,6,1,427113,93964,0.22,2,3,0,0,0,Current,,500008,371,138,0,2025-08-26
1065,50,233216,19,Single,Graduate,17,3,1095553,36,460840,58821,4,2,478815,67034,0.14,1,2,0,0,0,Current,,716008,205,75,0,2025-02-28
1066,51,100000,24,Married,High School,21,1,200559,240,100082,35467,2,0,160260,35257,0.22,2,2,3,2,2,DPD90+,6.0,217858,252,1,1,2024-01-17
1067,69,337059,24,Divorced,Graduate,23,2,1636150,36,173422,144815,2,4,371035,118731,0.32,1,3,0,0,0,Current,,466365,276,83,0,2023-09-29
1068,25,276112,0,Married,Graduate,4,0,581327,12,428207,31440,6,0,435356,161081,0.37,3,4,3,3,0,DPD60,32.0,561473,52,10,1,2023-08-09
1069,64,265135,40,Married,Graduate,30,3,299428,24,149895,47227,1,0,711073,234654,0.33,1,2,0,0,0,Current,,931570,364,14,0,2025-06-15
1070,34,100000,10,Widowed,High School,14,2,229281,48,146807,22967,5,6,259191,101084,0.39,0,1,0,0,0,Current,,262375,174,131,1,2023-01-26
1071,31,157573,4,Married,Graduate,11,1,429504,24,265149,75916,1,1,449627,166361,0.37,0,1,0,0,0,Current,,467671,132,108,0,2025-12-16
1072,29,100000,4,Single,High School,10,1,333258,48,157931,19536,1,7,126948,26659,0.21,3,4,0,0,0,Current,,168154,124,3,1,2023-05-15
1073,54,455865,26,Single,Postgraduate,24,2,1263635,48,266404,92507,2,5,669100,281022,0.42,2,2,0,0,0,Current,,791033,289,119,0,2025-10-05
1074,32,305155,7,Widowed,Postgraduate,7,1,889598,48,254241,101820,2,3,166863,86768,0.52,5,5,0,0,0,Current,,171488,93,91,0,2025-05-24
1075,55,242499,18,Married,Graduate,23,0,147512,12,207540,53644,5,8,692910,76220,0.11,2,2,0,0,0,Current,,795984,276,165,0,2025-10-31
1076,55,309577,29,Single,Graduate,25,4,508105,240,312048,147540,7,9,409717,163886,0.4,2,2,0,0,0,Current,,436406,306,154,0,2023-05-09
1077,21,130385,1,Married,Graduate,1,1,247488,120,49073,58587,7,7,196934,31509,0.16,1,2,2,1,1,DPD90+,18.0,287160,14,11,1,2024-12-16
1078,60,165545,21,Married,High School,24,3,818106,24,154340,44107,7,9,458478,68771,0.15,3,4,0,0,0,Current,,504996,298,25,1,2024-12-05
1079,42,153714,17,Widowed,Graduate,22,1,281305,36,160788,50647,4,2,279220,97727,0.35,3,4,0,0,0,Current,,299280,272,43,0,2025-10-06
1080,49,444523,22,Single,Postgraduate,18,3,2015736,180,483122,21272,5,2,851455,93660,0.11,0,2,0,0,0,Current,,1118032,220,115,0,2023-07-07
1081,28,194514,4,Married,Graduate,10,1,363996,120,320715,68848,4,3,182956,98796,0.54,2,3,0,0,0,Current,,230699,124,94,0,2025-09-09
1082,31,100000,7,Divorced,High School,7,1,93249,48,105880,35945,6,8,174665,50652,0.29,0,0,0,0,0,Current,,224962,88,44,0,2025-01-05
1083,61,430853,23,Married,Postgraduate,24,3,695516,48,215438,82902,6,8,1204458,554050,0.46,1,2,0,0,0,Current,,1466998,296,212,0,2024-04-12
1084,57,183794,21,Single,Graduate,21,0,317545,240,246853,23056,3,4,348619,156878,0.45,1,2,3,2,2,DPD90+,32.0,430051,261,238,1,2023-05-18
1085,34,348480,12,Divorced,Postgraduate,10,4,1708290,60,559227,160035,7,8,396497,75334,0.19,0,0,0,0,0,Current,,550892,120,98,0,2024-12-03
1086,50,231499,27,Married,Graduate,23,4,818189,60,155746,52045,2,5,133795,36124,0.27,1,2,0,0,0,Current,,148507,280,218,0,2023-09-01
1087,55,179434,28,Married,Graduate,24,0,842005,120,234761,59891,3,7,240576,72172,0.3,1,2,0,0,0,Current,,288273,297,246,0,2025-12-02
1088,41,100000,15,Married,High School,18,1,425747,12,33652,3599,3,7,193147,23177,0.12,1,3,0,0,0,Current,,285647,221,57,1,2024-07-22
1089,57,103245,19,Single,High School,16,4,320440,36,74001,22585,2,9,62621,15655,0.25,0,1,0,0,0,Current,,68569,200,108,1,2023-10-22
1090,25,278562,0,Divorced,Postgraduate,4,0,985899,24,507814,114846,3,6,563943,112788,0.2,2,7,0,0,0,Current,,646778,50,9,1,2025-12-12
1091,39,100000,14,Married,High School,16,0,331176,84,182705,20603,7,3,180853,70532,0.39,0,0,0,0,0,Current,,198175,192,22,0,2023-12-05
1092,34,406583,7,Married,Postgraduate,7,4,1422301,84,476467,125844,1,3,999620,199924,0.2,1,2,0,0,0,Current,,1009863,95,76,0,2024-05-20
1093,46,219474,17,Single,Graduate,15,3,371236,12,311562,26497,4,5,125587,35164,0.28,1,1,0,0,0,Current,,142530,190,70,0,2023-02-18
1094,24,100000,0,Married,High School,7,2,233656,84,171533,21993,7,8,245211,49042,0.2,1,2,2,2,2,DPD90+,28.0,250908,94,6,1,2025-07-02
1095,45,203097,18,Divorced,High School,21,3,643161,24,389779,94494,5,6,366019,109805,0.3,1,1,0,0,0,Current,,394327,259,155,0,2024-09-16
1096,65,209483,29,Married,High School,29,1,138610,48,210588,61147,2,4,298790,92624,0.31,1,1,1,1,1,DPD90+,33.0,352972,356,256,0,2023-12-03
1097,62,405061,30,Divorced,Postgraduate,25,3,1082629,84,463824,183463,1,4,1180127,472050,0.4,3,3,0,0,0,Current,,1192353,311,122,0,2023-12-10
1098,45,174450,18,Married,Graduate,17,2,762132,36,150114,79020,6,7,157057,62822,0.4,1,4,0,0,0,Current,,216185,214,118,1,2024-01-03
1099,38,228191,10,Married,Graduate,17,2,619687,36,43439,107977,5,5,422909,215683,0.51,1,1,0,0,0,Current,,591139,209,52,0,2024-02-23
1100,60,282139,20,Married,Graduate,17,0,842313,36,246721,126902,5,0,367472,176386,0.48,2,3,1,0,1,DPD90+,19.0,443063,208,70,1,2023-05-05
1101,28,100000,4,Divorced,High School,5,1,140857,48,159172,2157,5,0,181871,129128,0.71,1,2,0,0,0,Current,,271412,71,49,1,2024-11-08
1102,59,216622,36,Married,Graduate,30,0,882636,240,350825,101449,3,8,407398,73331,0.18,2,4,0,0,0,Current,,545708,367,209,0,2025-10-21
1103,60,185866,19,Married,High School,22,3,393097,48,332725,15980,3,7,134496,47073,0.35,2,2,0,0,0,Current,,184509,275,81,0,2023-09-11
1104,34,313592,8,Single,Postgraduate,15,3,1506697,48,47151,12281,3,5,675112,202533,0.3,1,1,0,0,0,Current,,740024,185,149,0,2023-04-24
1105,52,286845,31,Single,Graduate,28,4,1426112,48,309204,13363,7,0,598417,197477,0.33,2,2,3,2,0,DPD60,22.0,848985,341,330,1,2024-01-21
1106,58,216183,32,Married,Graduate,29,0,999198,120,56094,40529,3,1,523955,209582,0.4,1,4,0,0,0,Current,,771535,356,107,0,2023-08-06
1107,53,407888,19,Widowed,Graduate,22,0,359734,60,180061,129702,1,9,296390,50386,0.17,0,1,0,0,0,Current,,331409,272,136,0,2025-03-14
1108,43,260731,20,Single,Graduate,17,0,521285,24,470729,55564,3,2,324126,74548,0.23,1,3,0,0,0,Current,,435376,204,182,0,2025-08-03
1109,35,518053,9,Single,Postgraduate,16,0,2462367,120,527762,16715,2,9,1101005,66060,0.06,0,0,1,1,1,DPD90+,7.0,1512197,203,14,0,2023-12-14
1110,53,298656,23,Single,Graduate,20,2,1230582,36,456693,74279,5,2,251416,98052,0.39,1,2,0,0,0,Current,,289778,241,31,0,2025-08-07
1111,45,100000,22,Married,High School,18,4,460032,12,17554,23222,1,1,219399,26327,0.12,2,3,0,0,0,Current,,271507,216,179,1,2025-06-13
1112,37,250762,14,Married,Graduate,18,1,771466,240,216360,96113,6,1,162385,29229,0.18,0,0,0,0,0,Current,,170304,217,190,0,2024-06-07
1113,53,153034,25,Single,High School,26,1,407344,60,208855,23600,3,5,204656,24558,0.12,0,1,0,0,0,Current,,222368,314,94,0,2023-01-13
1114,67,163399,33,Married,High School,29,1,160005,12,50676,20329,6,6,427578,166755,0.39,0,0,0,0,0,Current,,440741,349,82,0,2024-10-20
1115,22,343823,0,Married,Postgraduate,1,2,1470744,12,235637,49115,5,3,837459,351732,0.42,0,1,0,0,0,Current,,1072016,17,17,0,2023-12-01
1116,34,387703,13,Married,Postgraduate,15,4,1493872,12,68184,64279,1,0,818790,98254,0.12,2,2,0,0,0,Current,,1074769,183,165,0,2024-02-16
1117,60,360379,22,Married,Postgraduate,21,4,275670,240,475740,110852,5,5,964426,9644,0.01,1,1,0,0,0,Current,,1406190,256,217,0,2025-11-24
1118,60,206108,40,Single,Graduate,30,2,297283,180,400516,50771,6,6,468519,192092,0.41,1,1,2,1,1,DPD90+,29.0,595530,369,286,0,2024-09-24
1119,59,219346,34,Married,Graduate,28,0,659737,84,364715,39857,7,3,394480,232743,0.59,0,1,4,3,0,DPD60,26.0,445882,344,30,0,2025-08-28
1120,26,100000,3,Single,High School,3,3,357981,84,195051,19967,1,5,294929,126819,0.43,2,2,1,0,0,DPD30,23.0,303699,37,36,1,2023-09-19
1121,26,100000,2,Single,High School,6,0,111951,84,169892,19804,4,8,223714,114094,0.51,1,1,0,0,0,Current,,322702,74,48,0,2025-01-23
1122,23,250465,0,Married,Postgraduate,6,1,401172,48,430206,121915,7,3,501786,110392,0.22,2,2,0,0,0,Current,,621928,81,39,0,2025-01-24
1123,27,217518,4,Single,Graduate,8,0,297781,60,255691,28677,1,9,331100,139062,0.42,1,2,0,0,0,Current,,453163,96,27,1,2024-04-16
1124,28,340982,3,Married,Postgraduate,4,2,508058,36,361642,140712,3,3,939757,498071,0.53,2,2,0,0,0,Current,,946640,49,16,0,2023-10-20
1125,62,286135,25,Single,Graduate,29,1,1328584,36,240981,102991,6,9,354599,31913,0.09,2,2,0,0,0,Current,,441145,348,202,0,2023-12-30
1126,35,100000,7,Single,High School,10,3,372118,120,164528,2267,5,4,52304,37135,0.71,2,2,0,0,0,Current,,60822,128,94,1,2023-06-07
1127,67,268306,27,Divorced,Graduate,26,1,1024119,60,108672,133274,5,2,266119,77174,0.29,2,2,4,2,0,DPD60,26.0,270154,314,15,0,2024-07-06
1128,49,186520,20,Married,Graduate,25,0,759692,180,29775,71454,5,9,144328,30308,0.21,0,0,0,0,0,Current,,200303,302,300,0,2024-03-27
1129,53,155024,27,Married,High School,24,4,326260,60,294296,53882,2,1,201141,98559,0.49,3,4,0,0,0,Current,,252723,294,48,0,2025-02-10
1130,50,347790,24,Divorced,Postgraduate,24,4,1374581,48,19951,74620,2,8,891975,107037,0.12,1,1,0,0,0,Current,,1040569,288,151,0,2024-03-09
1131,59,279563,21,Married,Graduate,21,4,1370658,36,546494,80094,3,0,595140,154736,0.26,1,2,0,0,0,Current,,834921,260,114,1,2025-06-20
1132,47,180720,15,Married,High School,14,1,658322,24,265886,25584,4,4,166705,35008,0.21,1,1,0,0,0,Current,,203957,174,125,0,2025-08-30
1133,56,238064,26,Married,Graduate,24,4,565494,36,164400,8815,2,4,588507,70620,0.12,4,4,3,3,0,DPD60,26.0,589536,296,14,1,2025-10-07
1134,49,444642,18,Single,Postgraduate,16,2,1655677,120,627278,187323,1,7,782814,414891,0.53,1,3,0,0,0,Current,,1152477,199,54,0,2023-07-02
1135,58,148122,22,Single,High School,22,3,674484,180,243639,66701,7,5,263921,52784,0.2,0,0,0,0,0,Current,,297661,268,171,1,2023-08-29
1136,53,417688,28,Married,Postgraduate,24,4,450863,60,220729,40927,6,5,586968,240656,0.41,0,0,0,0,0,Current,,830728,299,61,0,2025-06-21
1137,57,136820,26,Single,High School,29,2,231749,12,212515,54425,3,5,364152,120170,0.33,0,2,4,0,0,DPD30,17.0,512801,350,18,0,2023-02-17
1138,47,375305,21,Single,Postgraduate,22,2,1740226,36,607438,141022,7,3,486327,306386,0.63,1,1,0,0,0,Current,,525810,274,230,1,2023-09-21
1139,53,251086,21,Single,Graduate,24,1,1194679,48,134642,26519,4,0,184635,81239,0.44,1,2,2,1,0,DPD60,23.0,228393,296,86,0,2025-08-16
1140,24,129113,2,Single,Graduate,10,1,345845,48,17011,28724,7,2,162272,21095,0.13,2,2,0,0,0,Current,,165533,124,73,1,2025-05-15
1141,42,218487,11,Single,Graduate,16,3,477498,12,97890,48705,1,9,499982,104996,0.21,2,3,4,3,3,DPD90+,2.0,588616,200,146,1,2025-03-03
1142,22,270886,0,Single,Postgraduate,5,3,480150,240,119531,104232,5,5,580767,69692,0.12,2,3,0,0,0,Current,,793031,62,57,0,2023-05-03
1143,30,240339,4,Single,Graduate,8,0,659582,48,42592,101441,2,4,233139,158534,0.68,0,2,0,0,0,Current,,260774,101,85,1,2024-05-13
1144,25,100000,1,Single,Graduate,6,3,470539,24,146571,6549,1,9,77946,31178,0.4,1,3,0,0,0,Current,,82510,73,15,1,2025-01-07
1145,30,100000,5,Married,High School,5,1,117414,240,79095,29022,4,0,215216,77477,0.36,1,1,0,0,0,Current,,269786,62,9,1,2024-05-08
